Unnamed: 0,TWEET,STOCK,DATE,LAST_PRICE,1_DAY_RETURN,2_DAY_RETURN,3_DAY_RETURN,7_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY
15432,RT @davidjeffers5: Check out mens levi's jean vest light gray size medium sleeveless https://t.co/4PpORk7Idk @eBay,,,,,,,,,,,,
51068,"RT @USAOWWC: 🇺🇸 SIGNED USA JERSEY GIVEAWAY 🇺🇸 

Want your own USA jersey before everyone else?  
Thanks to @TMobile, we're giving away an e…",TMobile,06/09/2018,65.52,0.0028998778998778,0.0038156288156288,0.007936507936508,0.0074786324786326,2277532.0,6.0870000000000015,28.245,1.0,0.6
71579,@Superseanics415 @DeniseGabbard @Twitter @facebook @LinkedIn @POTUS @senjudiciary Ummm...check court records. Kavan… https://t.co/uY8DuDzFJf,,,,,,,,,,,,
70744,"RT @tiffanyyoung: fall 2018 🍁🍂🎃🧡
@hm @hmusa #hm #hmlovesmusic
#tiffanyyoung #teachyou 9/28 https://t.co/BSFHtSRmom",H&M,22/09/2018,16.2,0.0,0.0,-0.0228395061728394,-0.1556049382716049,485.0,98.299,68.834,1.0,0.0
,Reuters,30/11/2017,48.5406,0.0054449265151235,0.0122536598229111,0.0052183120933816,0.0002266144217418,816955.0,7.222,18.276,1.0,0.0,
31631,@Reuters Both parties need to stop terrorising each other! I'm not on one side or another. I just want them all to have peace.,,,,,,,,,,,,
11253,RT @Jesikadalal: #Developerjourneys launched by @IBM to help #developers code easily on #IOT #ai #Blockchain,,,,,,,,,,,,
112191,"💥💥💥—: 16 WINNERS CHOSEN*
GRAND PRIZE: One (1) $500 Amazon Gift Card 
RUNNER UP PRIZES: Five (5) $100.00 Target Gift… https://t.co/JRsv84myHr",Amazon,22/10/2018,1789.3,-0.0141228413346001,-0.0141228413346001,-0.0141228413346001,-0.0158441848767674,4500015.0,52.668,33.731,1.0,0.0
327,I stole your header @kroger,,,,,,,,,,,,
69551,Check out STEEL DC Comics # 9 (Nov 1994) L. Simonson Fosco Stegbauer - Bagged and Boarded  https://t.co/uOURdqEpQu via @eBay,,,,,,,,,,,,
6953,RT @TALENTStreamUK: Wow this is impressive from @Honda beating the previous lap record by 2 seconds! #TypeR 🚗💨 https://t.co/5Pa7H6thnt,,,,,,,,,,,,
4516,RT @Wendys: @DFusions @McDonalds Only when the ice cream machine isn't broken.,,,,,,,,,,,,
105189,Next Saturday @RickIngraham &amp; I are doing a live @TheComedyStore #Podcast @allthingscomedy #ATCFest in #Phoenix Com… https://t.co/sSyrxz8PJq,,,,,,,,,,,,
105668,RT @MrShaunNoodlez: Since Netflix canceled Luke Cage I have to bring back this NYC Gem. https://t.co/Mrbn9Ge1qg,,,,,,,,,,,,
,Amazon,31/01/2017,823.48,0.0083790741730217,0.0149244668965851,0.0149244668965851,-0.0012629329188322,3137196.0,13.447,16.992,-1.0,0.8,
Nike,04/09/2018,79.6,0.03266331658291468,0.0326633165829146,0.0326633165829146,0.0374371859296482,18565837.0,20.517,20.153,1.0,0.375,,
62827,"Check out ConairPro Nano Silver Ceramic Tools 1 1/2"" Clip/Clipless Curling Iron CPNS150CS #Conair https://t.co/BmSZagXVXS via @eBay",eBay,15/09/2018,34.1,0.0,0.0099706744868034,0.0046920821114368,-0.0032258064516128,5376353.0,18.239,14.535,1.0,0.0
51826,RT @Disney: Sometimes the most incredible superheroes come in the smallest sizes! Don’t miss this exclusive sneak peek featuring #JackJack…,,,,,,,,,,,,
55748,"@DennBurt @thumpybones @TBIclinician @Nike 2/2 so Kalpernick, who comes from a family with cops, risked his career… https://t.co/XYJix8s9lk",Nike,11/09/2018,82.63,-0.0064141353019484,-0.0281979910444148,-0.0281979910444148,-0.0366694904998184,7166847.0,25.547,18.517,-1.0,0.0
5864,"RT @dylanminnette: Strap on your helmets, kids; 13 Reasons Why is now streaming on @netflix. - Helmet https://t.co/Kju7X11keo",Netflix,01/04/2017,147.81,0.0,0.0016913605304106,-0.0090656924430011,-0.0391719098843108,3888237.0,18.363,16.317,-1.0,0.0
112219,"RT @weareoneEXO: EXO The 5th Album ‘DON’T MESS UP MY TEMPO’ PRE-ORDER
Get yours now!
 
▶ Amazon:
https://t.co/9G91pcsoud
https://t.co/8rOv7…",Amazon,22/10/2018,1789.3,-0.0141228413346001,-0.0141228413346001,-0.0141228413346001,-0.0158441848767674,4500015.0,52.668,33.731,-1.0,-0.21875
110282,"RT @RealJamesWoods: Nobody buys this crap anymore. It’s such an obvious ploy, it’s embarrassing. Christine Ford has more credibility than t…",Ford,21/10/2018,8.5,0.0,0.0,0.0011764705882352,0.0164705882352941,59831126.0,26.624,22.107,-1.0,-0.8
2276,Dear @CouncilmanTim we want you to vote YES to cancel Seattle's $3B contract w/ @WellsFargo #StartWithSeattle #NoDAPL,,,,,,,,,,,,
44603,@charliekirk11 @Nike @Kaepernick7 Your the one spreading lies with hate fuelled tweets like this. What does it matter to you what Nike do ?,,,,,,,,,,,,
Nike,04/09/2018,79.6,0.03266331658291468,0.0326633165829146,0.0326633165829146,0.0374371859296482,18565837.0,20.517,20.153,1.0,0.0,,
Reuters,03/09/2018,49.0473,0.0,0.0,0.0,-0.0285214476637857,3566561.0,19.213,16.855,1.0,0.0,,
Reuters,18/09/2018,50.2478,-0.002410055763635393,-0.0021911407066577,-0.0021911407066577,-0.0230159330358742,1970781.0,11.156,16.788,-1.0,0.1363636363636363,,
31486,RT @AspenInstSports: One objective of #ProjectPlay is to grow the number of youth sports coaches. That's why we're excited about @Nike and…,,,,,,,,,,,,
112024,"RT @GabeHatem_: Me: I got a head ache and my throat hurts.

Google: okay your 6 months pregnant and probably gonna die within the next 4-5…",Google,21/10/2018,1105.18,0.0,0.0,-0.0065781139723845,0.013898188530375,2064289.0,38.805,26.117,1.0,0.2777777777777777
29799,RT @EssexPoliceUK: We have worked to identify both parties involved in the @Ryanair incident and passed this information to the Spanish aut…,,,,,,,,,,,,
Reuters,14/09/2018,50.1377,0.002636738422384701,-0.0065918460559618,-0.0208705225808125,-0.0166960191632244,2585085.0,11.593,17.185,-1.0,-0.2,,
103021,"RT @RealJamesWoods: Missing: Christine Ford. Dumped by Democrats, now that she’s of no use to them... https://t.co/4yq7fAea9z",Ford,20/10/2018,8.5,0.0,0.0011764705882352,0.0305882352941176,0.0164705882352941,59831126.0,26.624,22.107,-1.0,-0.2
,TMobile,01/03/2017,62.34,0.0030478023740776,-0.0027269810715431,-0.0020853384664742,0.0118703881937759,3777302.0,33.056999999999995,29.438,-1.0,0.2,
115769,"RT @BigHitEnt: RM - 'mono.' Playlist Download

Google: https://t.co/dv06I4DDj9
Mediafire: https://t.co/HUeJM6tkzS
Dropbox: https://t.co/uMq…",Google,22/10/2018,1111.37,-0.0055697022593734,-0.0055697022593734,-0.0055697022593734,-0.0080351278152189,1355842.0,39.089,25.831,-1.0,0.0
HSBC,15/09/2018,658.4,0.0,-0.0033414337788577,-0.0094167679222356,-0.0050121506682866,18315618.0,11.587,12.026,-1.0,0.0,,
,Netflix,01/11/2017,198.0,-0.0079292929292928,0.0018686868686868,0.0077777777777777,-0.0213636363636363,5017420.0,20.361,30.377,1.0,0.1363636363636363,
,Honda,18/10/2018,3094.0,0.0009696186166774,-0.0084033613445378,-0.0268261150614091,-0.0029088558500323,4952800.0,31.351,29.662,1.0,0.2,
,SAP,19/10/2018,95.0,-0.0152631578947368,0.0585263157894737,0.0639999999999999,0.043578947368421,5090962.0,56.26600000000001,35.449,1.0,0.0,
38292,Check out my listing @eBay - https://t.co/XLGmosNwpN via @eBay,,,,,,,,,,,,
47067,RT @LornajaneCosign: Thomas The Tank Engine &amp; Friends 100 pc Puzzle Jaymar 1992 Shining Time Station https://t.co/LzGY8UtGSv via @eBay,,,,,,,,,,,,
85534,"RT @audubonsociety: A moth was spotted drinking a sleeping bird’s tears in the Amazon jungle in Brazil, the first time this behavior was re…",Amazon,01/10/2018,2004.36,-0.0006785208246023,-0.0006785208246023,-0.0006785208246023,-0.0349238659721806,3468285.0,19.528,22.897,-1.0,0.25
42611,RT @sclancy79: First the @NFL forces me to choose between my favorite sport and my country. I chose country. Then @Nike forces me to choose…,,,,,,,,,,,,
,Apple,18/10/2018,216.02,0.0239329691695212,0.0283770021294324,0.0062031293398759,-0.0072678455698547,32581315.0,40.787,29.559,1.0,0.0,
32651,New  Jo Malone Red Roses Cologne 3 ml. &amp; 5 ml. Atomizer Spray Samples #Jomalone https://t.co/2biS6UimsI via @eBay,,,,,,,,,,,,
,Nike,21/10/2018,74.21,0.0,0.0,0.0187306292952432,0.0229079638862687,7301200.0,46.148,29.772,-1.0,0.0,
,Netflix,21/10/2018,332.67,0.0,0.0,0.0422039859320045,0.0207112153184837,16717233.0,80.447,53.359,1.0,0.0,
Reuters,19/09/2018,50.0055,0.004845466998630155,0.0024237333893272,0.0026437091919889,-0.0039655637879832,7045324.0,10.691,13.978,1.0,0.0,,
116893,"RT @BTS_twt: RM - mono.

Soundcloud: https://t.co/lRE59fNSls
Google: https://t.co/OlW5N8xWa7
Mediafire: https://t.co/eatf17DRqR
Dropbox: ht…",Google,22/10/2018,1111.37,-0.0055697022593734,-0.0055697022593734,-0.0055697022593734,-0.0080351278152189,1355842.0,39.089,25.831,1.0,0.0
41270,RT @msmoon61: @johnrich @Nike One thing people should remember - our military fought wars so people can practice their 1st amendment rights…,,,,,,,,,,,,
17022,RT @therealautoblog: The classic @VW Beetle has a loyal following in a place you might not have guessed. https://t.co/MdJMunkAx6 https://t.…,,,,,,,,,,,,
eBay,30/09/2018,33.02,0.0,0.0,0.0096910963052695,0.0308903694730465,8467405.0,22.738000000000003,17.202,-1.0,0.0,,
8828,RT @justinbieber: #AmexPresale for #PurposeTour stadiums up now thru 12/8 for @AmericanExpress Card Members https://t.co/XAS9DG0m58,,,,,,,,,,,,
43605,"RT @LadyRedWave: Haven't posted THIS in a while!

Inquiring minds WANT to know??

#AskHillary

I dare ya' @CNN @CBS @MSNBC @FoxNews @washin…",CBS,04/09/2018,52.59,0.0081764594029283,0.0081764594029283,0.0081764594029283,0.01521201749382,1984347.0,15.211,28.882,1.0,0.0
33233,@taylorswift13 Stretching Scientifically: A Guide to Flexibility Training by Thomas Kurz https://t.co/sVazuWeLou via @amazon,,,,,,,,,,,,
83046,RT @WiredEducator: Apple just released the #EveryoneCanCreate Curriculum and it is awesome. You can download it for free here: https://t.co…,,,,,,,,,,,,
89800,RT @espinosaawendy: We have Apple Music https://t.co/XMMUbLTPZe,,,,,,,,,,,,
59348,"I tried to price my @Google Pixel XL for a trade-in with @Apple. @Apple only offered a discount on the Nexus, which… https://t.co/S4yOgqrJKC",Google,13/09/2018,1182.14,-0.0089160336339183,0.0066404994332311,-0.0059891383423284,0.0015649584651563,2003418.0,18.038,16.833,1.0,0.0
Apple,13/09/2018,226.41,-0.02358553067444019,-0.0113069210723908,-0.0356874696347333,-0.0146194956053177,41706377.0,25.87,17.349,1.0,1.0,,
Amazon,11/09/2018,1987.15,-0.024225649799964825,-0.0176534232443449,-0.0176534232443449,0.0263492942153334,5033645.0,29.692,19.973,-1.0,0.0,,
Facebook,13/09/2018,161.36,0.0039662865642041785,0.0283837382250866,0.0174764501735249,0.0072508676251858,25453775.0,24.843000000000004,24.827,-1.0,0.0,,
97717,@SNBrownlee At cvs??? Why you ain’t go to Walmart,,,,,,,,,,,,
4860,"RT @SF_DCYF: Vicki Joseph from @Citi Fdn: $535,000 in support of financial empowerment for youth in #SanFrancisco!… ",Citigroup,31/03/2017,59.82,0.0115346038114342,-0.0071882313607489,-0.0066867268472082,-0.0292544299565362,14407880.0,22.673,18.893,1.0,0.0
57865,Yawn #AppleEvent I remember when @Apple made computers 🤷‍♂️,,,,,,,,,,,,
101180,RT @RawStory: House Intel Dem claims Jared Kushner may have given Saudis an assassination ‘enemies list’ https://t.co/NDyO6tYIQl,,,,,,,,,,,,
66177,"@netflix, regarding the #casting for the live-action version of #AvatarTheLastAirbender, might I suggest the Wacky… https://t.co/3kxeDtQtUS",Netflix,18/09/2018,367.65,-0.0470556235550114,-0.0084047327621378,-0.0084047327621378,-0.0318781449748401,10413981.0,42.772,41.89,-1.0,0.0
101252,RT @BikeEXIF: New on Bike EXIF: Boosted: Rno’s wild turbocharged Honda CBX 1000 https://t.co/cfZitWq8p7 #motorcycle,,,,,,,,,,,,
,Amazon,18/10/2018,1770.72,0.0344549109966567,0.0278078973524893,-0.0055175295924821,-0.0290051504472757,5873995.0,51.804,34.387,-1.0,0.0,
,Toyota,22/10/2018,6549.0,0.0042754619025805,0.0042754619025805,0.0042754619025805,-0.0151168117269812,5668400.0,22.085,22.91,-1.0,-0.1,
eBay,17/09/2018,34.2,-0.002923976608187176,-0.0029239766081871,-0.0029239766081871,-0.014327485380117,6722685.0,17.965,14.271,1.0,0.0,,
86938,"RT @TheDemCoalition: ""When this week began, the biggest fear was that the committee would not believe Ford. But by the time the week ended,…",Ford,01/10/2018,9.32,-0.0075107296137339,-0.0075107296137339,-0.0075107296137339,0.028969957081545,44864717.0,24.013,22.415,-1.0,0.0
15816,Check out Super Bowl LI 2016 New England Patriots Tom Brady Championship Ring  #NewEnglandPatriots https://t.co/YNPYUGV4Gi via @eBay,,,,,,,,,,,,
Google,22/10/2018,1111.37,-0.005569702259373411,-0.0055697022593734,-0.0055697022593734,-0.0080351278152189,1355842.0,39.089,25.831,1.0,0.25,,
60114,"Special thanks go out to the evening’s Gold Sponsors: @ATT, Central Garden &amp; Pet, Gagen McCoy, Nurtured Wealth, Sol… https://t.co/I5aHXhUPhM",AT&T,13/09/2018,33.68,-0.0077197149643704,-0.0299881235154393,-0.0383016627078384,-0.0445368171021377,34605791.0,12.414,14.792,1.0,0.1857142857142856
60548,"RT @Reuters: Myanmar's Aung San Suu Kyi says jailed Reuters journalists can appeal their seven-year sentence, their jailing had nothing to…",Reuters,13/09/2018,50.2699,-0.009204315107052,-0.0234454415067466,-0.0203779995583838,-0.0148995721097516,3010440.0,11.703,17.1,1.0,0.0
102740,@superwuster I had a similar problem with my OUP book. I think you said  this in an Amazon review actually.,,,,,,,,,,,,
eBay,15/09/2018,34.1,0.0,0.0099706744868034,0.0046920821114368,-0.0032258064516128,5376353.0,18.239,14.535,-1.0,0.1333333333333333,,
44299,@johnrich @Nike So he vandalised a pair of socks that he ALREADY paid Nike for? Good Grief.,,,,,,,,,,,,
114983,@loveso_jash Next event I swearrr~ I got caught up with work these past few events 😭😭😭 looking forward on the next one! ❤❤❤,,,,,,,,,,,,
89733,"RT @SonofLiberty357: HUGE! Christine Ford Published 2008 Article on Self-Hypnosis Used to Retrieve and ""Create Artificial Situations"" 

htt…",Ford,02/10/2018,9.2,0.0130434782608696,0.0054347826086957,0.0054347826086957,0.0206521739130436,41806359.0,19.616,22.121,-1.0,0.5000000000000001
1614,RT @trvo512: are you fucking kidding me? @McDonalds https://t.co/YgNCoLqJhr,,,,,,,,,,,,
Apple,27/09/2018,224.95,-0.020137808401867092,-0.0122693931984885,-0.0184929984440986,-0.0218715270060012,30181227.0,22.98,20.811,1.0,0.5625,,
112030,"@ProFootballDoc Doc, approximate time table for a return with a meniscus tear for Sony? Considering his current knee condition",Sony,21/10/2018,6341.0,0.0,0.0,0.0121431950796404,-0.0130894180728591,6895400.0,31.647,31.111,1.0,-0.4
14830,RT @Disney: 7 Things You Might Not Have Known About Disney Movie Opening Sequences: https://t.co/MDrW7iteBi https://t.co/cLjl6Vqxmu,,,,,,,,,,,,
16862,@TMobile Rrrrrrr-ghghghghgh! #contest #Thankenstein https://t.co/mEsxZfqsru,,,,,,,,,,,,
80658,⚠ Amazon is having issues since 10:35 PM AEST. 👉 https://t.co/3hovPP5VpV RT if you are also having issues… https://t.co/v7bME9kQGK,,,,,,,,,,,,
72196,RT @netflix: @c_toro5 Love the passion but that DM is photoshopped. Sorry!,,,,,,,,,,,,
78827,RT @airliners_net: A bird's eye view of the Omega Air Boeing 707-338C at Victorville. Photo by Szabo Gabor https://t.co/WXDpoPX7Bz,,,,,,,,,,,,
58596,"@not_quiet_dead @UPS Maybe whoever does it is someone that doesn't like you for whatever reason. Old enemy, an ex,… https://t.co/m12nLKigeB",UPS,13/09/2018,119.7,0.0300751879699247,0.0281537176274017,0.0387635756056808,0.0334168755221386,5029184.0,20.318,14.778,-1.0,0.0
Reuters,20/09/2018,50.1267,-0.00241787310954046,0.0024158781647305,0.0,0.0028567609677078,1955631.0,10.159,13.966,-1.0,0.0,,
108432,H-1B Visa Issue: Indian government is working closely with US administration | India ranks 13th among top counties… https://t.co/VAVFHQ0tum,,,,,,,,,,,,
80156,@thedailybeast @stereo_williams Only ONE action rids us of Republicans: THE VOTE.  So here's an event so Facebook w… https://t.co/2DXshEZPIZ,,,,,,,,,,,,
72597,"RT @Nike: He’s done it again. 

Never stop chasing your crazy dreams. #justdoit https://t.co/sVXo12E1r9",Nike,24/09/2018,84.27,0.015189272576243,0.015189272576243,0.015189272576243,-0.0119852853921916,8770355.0,18.296,19.621,1.0,0.0
93795,@EthanGEnsley1 @thehill Ford is set to layoff hundreds of people after losing billions were bailing out farmers and… https://t.co/SzYbKapqqB,,,,,,,,,,,,
9812,"RT @netflix: Fool me once, strike one. But fool me twice... strike three. https://t.co/VVyUvWXqae",Netflix,30/06/2017,149.41,0.0045512348571046,0.0267719697476741,0.010842647747808,0.0576266648818687,5213315.0,32.714,28.827,1.0,0.0
Nike,07/09/2018,80.3,0.0012453300124534064,-0.0047322540473224,-0.0087173100871731,0.0236612702366127,6633912.0,21.364,18.219,-1.0,0.0749999999999999,,
46849,"Thank you Soso for inspiring women to become leaders of today. With the help of @Cisco and @glblctzn, anything is p… https://t.co/3g7bDpF0aX",Cisco,05/09/2018,47.27,0.0097313306536914,0.0105775333192299,0.0105775333192299,0.0044425639940764,20818114.0,12.642,16.328,1.0,0.5
44404,RT @vachilly64: @Nike 🚫 What has Kaepernick sacrificed? Patriots sacrificed our love of football. Our military sacrifices all so he can be…,,,,,,,,,,,,
96089,"RT @RXMANSPHOENIX: as much as i love the Disney Renaissance era, it’s the last four movies of that era i adore the most. the first four mov…",Disney,18/10/2018,116.18,0.0081769667756927,8.607333448089951e-05,-0.023584093647788,-0.0432948872439318,6056682.0,28.778,20.445,-1.0,0.3333333333333333
90928,India Reveal of the new Nissan Kicks. https://t.co/VgHRGEq6YI,,,,,,,,,,,,
,Ford,02/10/2018,9.2,0.0130434782608696,0.0054347826086957,0.0054347826086957,0.0206521739130436,41806359.0,19.616,22.121,1.0,0.0,
CBS,27/10/2018,53.83,0.0,0.0157904514211406,-0.0102173509195615,0.0626044956344046,3053712.0,39.262,30.053,1.0,0.0,,
35275,Check out Latest Tiger Nail Natural Dendrite Opal Gold Plated Drop Earring Fashion Jewelry  https://t.co/IPMQi5DflI via @eBay,,,,,,,,,,,,
,bookingcom,28/04/2017,1846.82,-0.005929110579266,-0.0231208239027084,-0.0258444244701703,-0.0513368926045851,477366.0,16.945999999999998,13.626,1.0,-0.1666666666666666,
19224,RT @netflix: Best scene from @sense8 Y/N https://t.co/ViYu2j4SwM,,,,,,,,,,,,
115357,"RT @BTS_twt: RM - mono.

Soundcloud: https://t.co/lRE59fNSls
Google: https://t.co/OlW5N8xWa7
Mediafire: https://t.co/eatf17DRqR
Dropbox: ht…",Google,22/10/2018,1111.37,-0.0055697022593734,-0.0055697022593734,-0.0055697022593734,-0.0080351278152189,1355842.0,39.089,25.831,1.0,0.0
85155,What to expect from tomorrow’s Microsoft Surface event – TechCrunch https://t.co/aOq71xVtSi,,,,,,,,,,,,
62819,"RT @Reuters: Spawning 'epic' rainfall and floods, Florence marches inland in Carolinas https://t.co/qLt1H0lJzU",Reuters,15/09/2018,50.1377,0.0,0.0026367384223847,-0.0065918460559618,-0.0166960191632244,2585085.0,11.593,17.185,-1.0,0.1
94616,"RT @ImranKhanPTI: Condemnable terrorist attack targeting Kandahar's governor, police chief &amp; Intel chief. Our condolences &amp; prayers go to P…",Intel,18/10/2018,44.97,0.0204580831665555,0.0215699355125639,-0.0097843006448743,-0.0164554147209251,26638830.0,32.107,29.25,-1.0,0.0
1182,RT @Reuters: Iraq will not retaliate against Trump's visa ban - PM https://t.co/J8xp6LKy6S,,,,,,,,,,,,
,eBay,01/10/2018,32.51,0.0156874807751462,0.0156874807751462,0.0156874807751462,0.0372193171331898,11990681.0,23.54,17.737000000000005,-1.0,0.1363636363636363,
16405,Lilly Peppertree: Lilly's Spell by Julie Hodgson https://t.co/xl1iPRGDxL via @amazon Grab a copy for anytime reading,,,,,,,,,,,,
